iter	Passed	Remaining
4776	122734	134193
4777	122754	134161
4778	122773	134128
4779	122797	134101
4780	122819	134071
4781	122847	134048
4782	122871	134020
4783	122892	133989
4784	122909	133955
4785	122930	133923
4786	122951	133892
4787	122977	133868
4788	123002	133841
4789	123022	133809
4790	123042	133777
4791	123063	133747
4792	123086	133717
4793	123105	133685
4794	123126	133654
4795	123148	133625
4796	123168	133593
4797	123189	133562
4798	123212	133533
4799	123233	133502
4800	123253	133471
4801	123273	133438
4802	123294	133408
4803	123318	133380
4804	123345	133356
4805	123367	133327
4806	123390	133298
4807	123413	133270
4808	123435	133241
4809	123459	133212
4810	123483	133185
4811	123503	133153
4812	123525	133123
4813	123545	133092
4814	123566	133061
4815	123587	133031
4816	123606	132998
4817	123628	132968
4818	123651	132940
4819	123673	132910
4820	123698	132883
4821	123720	132854
4822	123741	132823
4823	123761	132791
4824	123783	132763
4825	123803	132731
4826	123826	132702
4827	123848	132672
4828	123867	132640
4829	123886	132607
4830	123907	132576
4831	123929	132547
4832	123951	132517
4833	123973	132487
4834	123995	132458
4835	124015	132427
4836	124034	132393
4837	124054	132362
4838	124080	132337
4839	124101	132306
4840	124128	132282
4841	124150	132252
4842	124169	132220
4843	124189	132188
4844	124211	132158
4845	124231	132127
4846	124252	132097
4847	124272	132065
4848	124292	132033
4849	124314	132004
4850	124333	131971
4851	124353	131940
4852	124372	131906
4853	124395	131878
4854	124415	131847
4855	124435	131815
4856	124455	131784
4857	124476	131753
4858	124495	131721
4859	124515	131689
4860	124535	131658
4861	124553	131623
4862	124572	131591
4863	124595	131562
4864	124616	131532
4865	124635	131500
4866	124656	131469
4867	124677	131438
4868	124696	131406
4869	124718	131377
4870	124739	131346
4871	124761	131317
4872	124782	131286
4873	124800	131253
4874	124820	131221
4875	124842	131191
4876	124861	131159
4877	124881	131127
4878	124899	131094
4879	124919	131063
4880	124939	131031
4881	124959	131000
4882	124982	130971
4883	124999	130937
4884	125023	130909
4885	125043	130878
4886	125065	130849
4887	125085	130817
4888	125104	130785
4889	125125	130755
4890	125145	130723
4891	125165	130692
4892	125189	130664
4893	125209	130633
4894	125229	130602
4895	125250	130571
4896	125269	130538
4897	125303	130522
4898	125325	130492
4899	125346	130462
4900	125371	130436
4901	125390	130404
4902	125410	130373
4903	125430	130341
4904	125449	130309
4905	125469	130277
4906	125491	130248
4907	125512	130217
4908	125532	130186
4909	125552	130155
4910	125573	130125
4911	125592	130093
4912	125612	130061
4913	125632	130029
4914	125653	129999
4915	125674	129969
4916	125694	129937
4917	125714	129907
4918	125733	129874
4919	125753	129843
4920	125775	129813
4921	125794	129781
4922	125814	129749
4923	125832	129716
4924	125852	129686
4925	125874	129656
4926	125893	129624
4927	125914	129593
4928	125933	129561
4929	125954	129531
4930	125976	129502
4931	125995	129469
4932	126016	129439
4933	126037	129409
4934	126057	129378
4935	126076	129346
4936	126096	129314
4937	126119	129286
4938	126141	129257
4939	126160	129225
4940	126179	129192
4941	126198	129160
4942	126217	129128
4943	126241	129101
4944	126261	129069
4945	126283	129040
4946	126305	129011
4947	126325	128980
4948	126346	128950
4949	126365	128918
4950	126388	128890
4951	126409	128860
4952	126429	128828
4953	126449	128798
4954	126473	128771
4955	126495	128741
4956	126516	128711
4957	126536	128680
4958	126556	128648
4959	126576	128617
4960	126595	128586
4961	126616	128555
4962	126636	128524
4963	126655	128492
4964	126677	128463
4965	126696	128431
4966	126716	128400
4967	126736	128369
4968	126755	128337
4969	126774	128305
4970	126793	128272
4971	126812	128240
4972	126831	128208
4973	126851	128177
4974	126877	128152
4975	126896	128120
4976	126916	128089
4977	126935	128057
4978	126956	128027
4979	126979	127999
4980	127000	127969
4981	127021	127939
4982	127042	127908
4983	127060	127876
4984	127081	127846
4985	127101	127815
4986	127127	127789
4987	127147	127759
4988	127168	127729
4989	127187	127697
4990	127207	127666
4991	127229	127637
4992	127249	127606
4993	127271	127577
4994	127292	127547
4995	127313	127517
4996	127336	127489
4997	127356	127458
4998	127375	127426
4999	127395	127395
5000	127415	127364
5001	127435	127333
5002	127456	127303
5003	127477	127273
5004	127497	127242
5005	127516	127210
5006	127537	127181
5007	127558	127151
5008	127582	127124
5009	127603	127094
5010	127630	127069
5011	127650	127039
5012	127672	127010
5013	127696	126983
5014	127715	126951
5015	127735	126920
5016	127755	126889
5017	127775	126858
5018	127793	126826
5019	127812	126793
5020	127834	126764
5021	127856	126735
5022	127878	126707
5023	127898	126676
5024	127917	126644
5025	127937	126614
5026	127961	126586
5027	127980	126555
5028	128003	126527
5029	128025	126498
5030	128046	126468
5031	128065	126436
5032	128083	126404
5033	128103	126373
5034	128124	126342
5035	128143	126311
5036	128166	126283
5037	128185	126251
5038	128205	126221
5039	128225	126190
5040	128247	126161
5041	128267	126130
5042	128288	126100
5043	128308	126069
5044	128330	126041
5045	128350	126010
5046	128370	125979
5047	128390	125948
5048	128410	125917
5049	128430	125887
5050	128450	125856
5051	128493	125848
5052	128514	125818
5053	128535	125788
5054	128559	125761
5055	128581	125733
5056	128602	125703
5057	128621	125672
5058	128641	125641
5059	128663	125612
5060	128683	125581
5061	128705	125552
5062	128725	125522
5063	128745	125491
5064	128766	125461
5065	128787	125432
5066	128806	125400
5067	128829	125372
5068	128854	125346
5069	128873	125314
5070	128895	125285
5071	128917	125257
5072	128940	125229
5073	128962	125200
5074	128982	125169
5075	129003	125140
5076	129023	125109
5077	129045	125081
5078	129066	125051
5079	129086	125020
5080	129106	124989
5081	129128	124961
5082	129147	124930
5083	129167	124899
5084	129187	124868
5085	129210	124840
5086	129230	124809
5087	129248	124777
5088	129269	124748
5089	129289	124717
5090	129308	124685
5091	129327	124654
5092	129347	124623
5093	129371	124596
5094	129392	124567
5095	129412	124536
5096	129431	124505
5097	129452	124475
5098	129472	124444
5099	129495	124416
5100	129515	124386
5101	129536	124357
5102	129556	124326
5103	129575	124295
5104	129595	124264
5105	129617	124235
5106	129638	124206
5107	129660	124177
5108	129680	124147
5109	129701	124117
5110	129723	124088
5111	129743	124058
5112	129764	124028
5113	129785	123999
5114	129805	123968
5115	129826	123938
5116	129845	123907
5117	129865	123877
5118	129885	123846
5119	129905	123816
5120	129925	123786
5121	129944	123754
5122	129964	123723
5123	129984	123693
5124	130005	123664
5125	130025	123633
5126	130045	123602
5127	130065	123572
5128	130085	123542
5129	130106	123512
5130	130125	123480
5131	130143	123448
5132	130164	123419
5133	130184	123389
5134	130210	123364
5135	130232	123335
5136	130251	123304
5137	130272	123274
5138	130292	123243
5139	130313	123214
5140	130332	123183
5141	130352	123153
5142	130372	123122
5143	130393	123093
5144	130415	123064
5145	130435	123034
5146	130456	123005
5147	130476	122974
5148	130496	122943
5149	130516	122913
5150	130535	122882
5151	130554	122851
5152	130574	122820
5153	130594	122790
5154	130614	122760
5155	130634	122729
5156	130656	122700
5157	130674	122669
5158	130694	122638
5159	130715	122609
5160	130736	122579
5161	130755	122548
5162	130774	122517
5163	130795	122487
5164	130817	122459
5165	130838	122429
5166	130861	122402
5167	130881	122372
5168	130902	122342
5169	130921	122311
5170	130940	122280
5171	130962	122251
5172	130982	122221
5173	131003	122192
5174	131022	122161
5175	131042	122130
5176	131062	122100
5177	131082	122069
5178	131102	122040
5179	131124	122011
5180	131144	121981
5181	131164	121951
5182	131186	121922
5183	131205	121891
5184	131226	121862
5185	131248	121833
5186	131266	121801
5187	131287	121772
5188	131305	121740
5189	131327	121712
5190	131348	121683
5191	131369	121653
5192	131389	121623
5193	131409	121593
5194	131429	121562
5195	131449	121532
5196	131468	121501
5197	131488	121471
5198	131507	121440
5199	131528	121410
5200	131548	121380
5201	131567	121349
5202	131587	121319
5203	131606	121288
5204	131626	121258
5205	131647	121228
5206	131666	121197
5207	131687	121168
5208	131706	121137
5209	131727	121108
5210	131747	121078
5211	131770	121050
5212	131793	121023
5213	131814	120994
5214	131834	120963
5215	131854	120933
5216	131874	120904
5217	131894	120874
5218	131914	120843
5219	131935	120814
5220	131957	120786
5221	131978	120756
5222	131997	120726
5223	132020	120698
5224	132038	120666
5225	132058	120636
5226	132078	120607
5227	132096	120575
5228	132117	120545
5229	132135	120514
5230	132159	120487
5231	132182	120459
5232	132202	120429
5233	132221	120398
5234	132240	120368
5235	132260	120337
5236	132280	120307
5237	132298	120275
5238	132318	120245
5239	132336	120214
5240	132358	120185
5241	132379	120156
5242	132400	120127
5243	132421	120098
5244	132440	120067
5245	132462	120039
5246	132485	120011
5247	132503	119980
5248	132523	119950
5249	132544	119921
5250	132563	119890
5251	132582	119859
5252	132601	119828
5253	132622	119799
5254	132643	119770
5255	132663	119740
5256	132683	119710
5257	132710	119687
5258	132732	119658
5259	132755	119631
5260	132776	119602
5261	132800	119575
5262	132819	119545
5263	132838	119514
5264	132859	119485
5265	132880	119456
5266	132900	119425
5267	132919	119395
5268	132938	119364
5269	132957	119334
5270	132981	119307
5271	133002	119278
5272	133024	119250
5273	133049	119225
5274	133071	119196
5275	133095	119170
5276	133118	119143
5277	133139	119114
5278	133162	119086
5279	133181	119056
5280	133202	119027
5281	133225	119000
5282	133246	118970
5283	133266	118941
5284	133287	118911
5285	133310	118885
5286	133331	118855
5287	133353	118827
5288	133374	118798
5289	133393	118768
5290	133416	118740
5291	133435	118710
5292	133455	118680
5293	133479	118653
5294	133502	118626
5295	133522	118596
5296	133541	118566
5297	133564	118539
5298	133584	118509
5299	133604	118479
5300	133624	118449
5301	133643	118419
5302	133665	118391
5303	133686	118361
5304	133708	118333
5305	133727	118303
5306	133748	118274
5307	133769	118245
5308	133792	118218
5309	133814	118190
5310	133834	118160
5311	133854	118131
5312	133874	118101
5313	133893	118070
5314	133915	118041
5315	133936	118013
5316	133955	117983
5317	133975	117952
5318	133993	117921
5319	134013	117891
5320	134031	117860
5321	134051	117830
5322	134074	117802
5323	134091	117771
5324	134114	117743
5325	134138	117717
5326	134159	117688
5327	134182	117661
5328	134202	117631
5329	134221	117601
5330	134243	117573
5331	134262	117542
5332	134283	117513
5333	134302	117482
5334	134321	117452
5335	134345	117426
5336	134367	117398
5337	134388	117369
5338	134409	117340
5339	134428	117310
5340	134448	117280
5341	134469	117251
5342	134489	117222
5343	134511	117194
5344	134532	117165
5345	134551	117135
5346	134571	117105
5347	134590	117075
5348	134611	117046
5349	134631	117016
5350	134652	116987
5351	134676	116960
5352	134698	116933
5353	134718	116903
5354	134742	116877
5355	134760	116846
5356	134782	116817
5357	134802	116788
5358	134821	116758
5359	134844	116730
5360	134864	116701
5361	134886	116673
5362	134906	116644
5363	134927	116615
5364	134948	116586
5365	134972	116559
5366	134994	116532
5367	135015	116503
5368	135035	116474
5369	135055	116444
5370	135075	116415
5371	135095	116385
5372	135116	116356
5373	135137	116328
5374	135158	116299
5375	135179	116270
5376	135198	116240
5377	135217	116209
5378	135237	116180
5379	135258	116151
5380	135281	116124
5381	135303	116096
5382	135324	116067
5383	135346	116040
5384	135366	116010
5385	135387	115982
5386	135407	115952
5387	135431	115925
5388	135450	115895
5389	135470	115866
5390	135491	115837
5391	135512	115808
5392	135534	115781
5393	135554	115751
5394	135576	115723
5395	135596	115694
5396	135615	115664
5397	135636	115634
5398	135654	115604
5399	135675	115575
5400	135696	115547
5401	135717	115518
5402	135737	115489
5403	135757	115459
5404	135778	115430
5405	135798	115401
5406	135817	115371
5407	135837	115341
5408	135860	115314
5409	135879	115283
5410	135898	115254
5411	135924	115229
5412	135948	115203
5413	135970	115175
5414	135990	115145
5415	136010	115116
5416	136030	115087
5417	136049	115056
5418	136069	115027
5419	136090	114999
5420	136111	114970
5421	136131	114940
5422	136151	114911
5423	136172	114882
5424	136192	114853
5425	136214	114825
5426	136233	114795
5427	136254	114767
5428	136274	114737
5429	136295	114709
5430	136316	114680
5431	136339	114653
5432	136361	114625
5433	136381	114596
5434	136399	114565
5435	136421	114538
5436	136442	114509
5437	136462	114479
5438	136482	114450
5439	136509	114426
5440	136529	114397
5441	136549	114367
5442	136570	114340
5443	136591	114311
5444	136613	114283
5445	136633	114254
5446	136654	114225
5447	136681	114202
5448	136702	114173
5449	136720	114143
5450	136740	114113
5451	136759	114083
5452	136778	114053
5453	136798	114023
5454	136819	113995
5455	136842	113968
5456	136863	113940
5457	136886	113913
5458	136908	113885
5459	136929	113857
5460	136949	113827
5461	136969	113798
5462	136992	113771
5463	137011	113741
5464	137032	113713
5465	137051	113683
5466	137071	113653
5467	137093	113626
5468	137116	113599
5469	137137	113570
5470	137159	113543
5471	137180	113514
5472	137201	113486
5473	137221	113457
5474	137242	113428
5475	137263	113400
5476	137296	113381
5477	137315	113351
5478	137334	113322
5479	137354	113292
5480	137376	113264
5481	137398	113237
5482	137416	113206
5483	137440	113180
5484	137461	113151
5485	137482	113123
5486	137501	113093
5487	137523	113066
5488	137546	113038
5489	137568	113011
5490	137588	112982
5491	137607	112952
5492	137626	112922
5493	137645	112892
5494	137665	112863
5495	137686	112834
5496	137707	112806
5497	137727	112777
5498	137747	112747
5499	137767	112719
5500	137789	112691
5501	137809	112662
5502	137826	112630
5503	137848	112602
5504	137869	112574
5505	137890	112545
5506	137909	112516
5507	137935	112491
5508	137960	112466
5509	137984	112441
5510	138009	112416
5511	138034	112391
5512	138054	112361
5513	138073	112332
5514	138094	112303
5515	138116	112275
5516	138136	112247
5517	138156	112217
5518	138176	112188
5519	138196	112159
5520	138216	112130
5521	138238	112103
5522	138258	112073
5523	138280	112045
5524	138299	112016
5525	138319	111987
5526	138338	111957
5527	138358	111928
5528	138377	111898
5529	138400	111871
5530	138420	111842
5531	138439	111812
5532	138459	111783
5533	138482	111756
5534	138501	111726
5535	138521	111698
5536	138541	111668
5537	138562	111640
5538	138583	111612
5539	138604	111584
5540	138625	111555
5541	138644	111525
5542	138666	111498
5543	138681	111465
5544	138702	111437
5545	138723	111409
5546	138742	111379
5547	138765	111352
5548	138790	111327
5549	138809	111297
5550	138833	111271
5551	138852	111242
5552	138871	111212
5553	138890	111182
5554	138909	111152
5555	138932	111126
5556	138954	111098
5557	138976	111071
5558	139001	111045
5559	139021	111016
5560	139040	110987
5561	139061	110959
5562	139082	110930
5563	139104	110903
5564	139125	110875
5565	139144	110845
5566	139169	110820
5567	139191	110793
5568	139210	110763
5569	139232	110736
5570	139252	110706
5571	139271	110677
5572	139292	110649
5573	139311	110619
5574	139331	110590
5575	139352	110561
5576	139371	110532
5577	139391	110503
5578	139412	110475
5579	139433	110447
5580	139455	110419
5581	139475	110391
5582	139497	110363
5583	139518	110335
5584	139538	110306
5585	139560	110279
5586	139580	110250
5587	139603	110223
5588	139625	110196
5589	139645	110167
5590	139666	110139
5591	139690	110113
5592	139712	110086
5593	139735	110059
5594	139757	110032
5595	139778	110004
5596	139798	109975
5597	139822	109949
5598	139841	109920
5599	139862	109891
5600	139882	109862
5601	139901	109833
5602	139920	109804
5603	139941	109775
5604	139962	109747
5605	139981	109717
5606	140000	109687
5607	140020	109659
5608	140038	109628
5609	140057	109599
5610	140075	109568
5611	140097	109541
5612	140118	109513
5613	140140	109486
5614	140162	109459
5615	140182	109430
5616	140200	109400
5617	140223	109373
5618	140241	109343
5619	140264	109316
5620	140282	109286
5621	140304	109259
5622	140324	109229
5623	140343	109200
5624	140363	109171
5625	140383	109142
5626	140402	109113
5627	140421	109083
5628	140441	109054
5629	140461	109025
5630	140482	108998
5631	140502	108969
5632	140523	108941
5633	140541	108910
5634	140561	108882
5635	140584	108855
5636	140605	108828
5637	140627	108800
5638	140651	108774
5639	140670	108745
5640	140691	108717
5641	140711	108688
5642	140731	108659
5643	140755	108634
5644	140777	108607
5645	140797	108578
5646	140818	108550
5647	140838	108521
5648	140858	108492
5649	140879	108464
5650	140898	108435
5651	140920	108407
5652	140944	108382
5653	140963	108353
5654	140983	108324
5655	141005	108297
5656	141027	108269
5657	141047	108241
5658	141066	108211
5659	141087	108183
5660	141106	108154
5661	141127	108126
5662	141149	108098
5663	141169	108070
5664	141190	108042
5665	141211	108014
5666	141231	107985
5667	141251	107957
5668	141271	107928
5669	141290	107899
5670	141312	107871
5671	141332	107843
5672	141352	107814
5673	141373	107786
5674	141395	107759
5675	141417	107732
5676	141436	107702
5677	141456	107674
5678	141477	107646
5679	141496	107617
5680	141517	107589
5681	141538	107561
5682	141558	107532
5683	141578	107503
5684	141597	107474
5685	141618	107446
5686	141644	107422
5687	141663	107393
5688	141683	107364
5689	141702	107335
5690	141722	107306
5691	141742	107277
5692	141762	107249
5693	141781	107220
5694	141804	107193
5695	141825	107165
5696	141845	107137
5697	141865	107109
5698	141886	107080
5699	141907	107052
5700	141925	107023
5701	141947	106995
5702	141968	106967
5703	141990	106941
5704	142012	106913
5705	142036	106888
5706	142057	106860
5707	142078	106832
5708	142097	106802
5709	142119	106776
5710	142139	106747
5711	142158	106718
5712	142177	106689
5713	142197	106660
5714	142218	106633
5715	142239	106605
5716	142258	106575
5717	142278	106547
5718	142299	106519
5719	142319	106490
5720	142338	106461
5721	142358	106433
5722	142379	106405
5723	142395	106373
5724	142416	106345
5725	142435	106316
5726	142457	106289
5727	142477	106261
5728	142497	106232
5729	142519	106205
5730	142539	106176
5731	142560	106149
5732	142580	106120
5733	142599	106091
5734	142619	106063
5735	142639	106034
5736	142658	106005
5737	142679	105977
5738	142701	105951
5739	142722	105923
5740	142746	105897
5741	142765	105868
5742	142785	105840
5743	142805	105811
5744	142826	105783
5745	142846	105754
5746	142866	105726
5747	142885	105697
5748	142904	105668
5749	142923	105639
5750	142943	105610
5751	142962	105581
5752	142982	105552
5753	143000	105523
5754	143020	105494
5755	143041	105467
5756	143063	105440
5757	143084	105412
5758	143106	105385
5759	143126	105356
5760	143146	105328
5761	143165	105299
5762	143185	105270
5763	143205	105242
5764	143224	105213
5765	143244	105185
5766	143266	105158
5767	143286	105129
5768	143306	105101
5769	143325	105072
5770	143349	105046
5771	143368	105017
5772	143389	104989
5773	143412	104964
5774	143431	104934
5775	143452	104906
5776	143474	104880
5777	143498	104854
5778	143519	104827
5779	143539	104798
5780	143558	104769
5781	143579	104741
5782	143601	104715
5783	143624	104688
5784	143645	104661
5785	143666	104633
5786	143688	104607
5787	143711	104580
5788	143734	104554
5789	143754	104526
5790	143776	104499
5791	143794	104469
5792	143815	104441
5793	143834	104412
5794	143857	104386
5795	143878	104359
5796	143896	104329
5797	143915	104300
5798	143937	104273
5799	143962	104248
5800	143983	104221
5801	144003	104192
5802	144023	104164
5803	144043	104136
5804	144064	104108
5805	144083	104079
5806	144103	104051
5807	144122	104021
5808	144144	103995
5809	144165	103967
5810	144185	103939
5811	144207	103913
5812	144231	103887
5813	144289	103886
5814	144315	103862
5815	144337	103835
5816	144360	103809
5817	144379	103780
5818	144404	103755
5819	144427	103730
5820	144450	103703
5821	144469	103674
5822	144490	103647
5823	144510	103618
5824	144531	103591
5825	144552	103563
5826	144570	103533
5827	144589	103504
5828	144610	103477
5829	144631	103449
5830	144651	103421
5831	144669	103391
5832	144688	103363
5833	144707	103333
5834	144728	103306
5835	144747	103278
5836	144767	103249
5837	144786	103220
5838	144807	103192
5839	144826	103164
5840	144847	103136
5841	144865	103107
5842	144885	103078
5843	144905	103050
5844	144925	103022
5845	144944	102993
5846	144964	102965
5847	144984	102937
5848	145003	102908
5849	145024	102880
5850	145044	102852
5851	145066	102825
5852	145086	102797
5853	145109	102771
5854	145130	102743
5855	145151	102716
5856	145170	102687
5857	145189	102658
5858	145208	102629
5859	145228	102601
5860	145247	102572
5861	145267	102545
5862	145288	102517
5863	145308	102489
5864	145329	102461
5865	145348	102432
5866	145368	102404
5867	145395	102381
5868	145415	102353
5869	145434	102324
5870	145458	102298
5871	145478	102270
5872	145500	102244
5873	145521	102216
5874	145540	102188
5875	145562	102161
5876	145582	102133
5877	145601	102104
5878	145625	102079
5879	145649	102053
5880	145668	102025
5881	145688	101997
5882	145708	101968
5883	145731	101943
5884	145753	101916
5885	145773	101887
5886	145792	101859
5887	145811	101830
5888	145831	101802
5889	145854	101776
5890	145874	101748
5891	145896	101721
5892	145919	101695
5893	145939	101667
5894	145962	101641
5895	145981	101612
5896	146000	101584
5897	146022	101557
5898	146042	101529
5899	146066	101503
5900	146086	101475
5901	146105	101446
5902	146127	101420
5903	146148	101393
5904	146167	101364
5905	146188	101337
5906	146207	101308
5907	146228	101280
5908	146248	101252
5909	146272	101227
5910	146291	101198
5911	146310	101169
5912	146329	101141
5913	146349	101113
5914	146369	101085
5915	146389	101057
5916	146408	101028
5917	146428	101000
5918	146450	100973
5919	146469	100945
5920	146490	100917
5921	146508	100888
5922	146527	100860
5923	146547	100831
5924	146565	100802
5925	146584	100774
5926	146603	100745
5927	146624	100718
5928	146645	100690
5929	146666	100663
5930	146689	100637
5931	146709	100609
5932	146727	100580
5933	146747	100552
5934	146766	100523
5935	146786	100495
5936	146804	100466
5937	146824	100437
5938	146844	100410
5939	146863	100381
5940	146882	100352
5941	146901	100324
5942	146921	100296
5943	146943	100269
5944	146964	100242
5945	146986	100215
5946	147006	100187
5947	147026	100160
5948	147047	100132
5949	147065	100103
5950	147088	100077
5951	147108	100049
5952	147127	100021
5953	147147	99992
5954	147171	99967
5955	147195	99942
5956	147216	99915
5957	147237	99888
5958	147257	99860
5959	147278	99833
5960	147299	99805
5961	147320	99778
5962	147343	99752
5963	147363	99724
5964	147386	99698
5965	147407	99671
5966	147427	99643
5967	147448	99616
5968	147471	99590
5969	147491	99562
5970	147514	99536
5971	147535	99509
5972	147554	99481
5973	147573	99452
5974	147593	99424
5975	147616	99398
5976	147637	99372
5977	147660	99345
5978	147680	99317
5979	147698	99289
5980	147720	99262
5981	147743	99236
5982	147763	99208
5983	147786	99182
5984	147806	99155
5985	147826	99127
5986	147846	99099
5987	147865	99071
5988	147884	99042
5989	147905	99014
5990	147924	98986
5991	147944	98958
5992	147963	98930
5993	147983	98902
5994	148003	98874
5995	148024	98847
5996	148044	98819
5997	148065	98792
5998	148087	98765
5999	148106	98737
6000	148126	98709
6001	148148	98683
6002	148172	98658
6003	148194	98632
6004	148214	98604
6005	148236	98577
6006	148255	98548
6007	148275	98521
6008	148295	98493
6009	148314	98465
6010	148337	98439
6011	148357	98411
6012	148378	98384
6013	148402	98359
6014	148421	98330
6015	148443	98304
6016	148461	98275
6017	148485	98249
6018	148505	98222
6019	148524	98194
6020	148545	98166
6021	148566	98139
6022	148589	98113
6023	148610	98087
6024	148630	98059
6025	148651	98031
6026	148670	98003
6027	148689	97975
6028	148709	97947
6029	148730	97920
6030	148750	97892
6031	148770	97864
6032	148789	97836
6033	148810	97809
6034	148831	97782
6035	148854	97756
6036	148879	97732
6037	148902	97706
6038	148922	97678
6039	148944	97652
6040	148967	97626
6041	148986	97598
6042	149006	97570
6043	149026	97543
6044	149046	97515
6045	149067	97487
6046	149086	97459
6047	149107	97432
6048	149127	97405
6049	149148	97378
6050	149175	97355
6051	149196	97327
6052	149216	97300
6053	149238	97273
6054	149273	97255
6055	149297	97230
6056	149316	97202
6057	149337	97175
6058	149356	97147
6059	149377	97120
6060	149399	97093
6061	149420	97066
6062	149440	97039
6063	149461	97011
6064	149482	96984
6065	149502	96957
6066	149526	96932
6067	149548	96905
6068	149572	96880
6069	149593	96853
6070	149619	96830
6071	149641	96803
6072	149664	96777
6073	149685	96750
6074	149706	96723
6075	149726	96696
6076	149747	96668
6077	149766	96640
6078	149787	96613
6079	149807	96586
6080	149828	96559
6081	149847	96531
6082	149867	96503
6083	149886	96475
6084	149906	96447
6085	149927	96420
6086	149947	96393
6087	149971	96368
6088	149991	96340
6089	150012	96313
6090	150032	96286
6091	150051	96257
6092	150071	96230
6093	150096	96205
6094	150116	96178
6095	150136	96150
6096	150156	96122
6097	150178	96096
6098	150198	96068
6099	150217	96040
6100	150238	96013
6101	150257	95985
6102	150278	95958
6103	150301	95933
6104	150320	95904
6105	150342	95878
6106	150363	95851
6107	150385	95825
6108	150406	95798
6109	150431	95774
6110	150450	95745
6111	150473	95719
6112	150496	95694
6113	150515	95666
6114	150537	95640
6115	150562	95615
6116	150583	95588
6117	150604	95561
6118	150626	95535
6119	150647	95508
6120	150669	95482
6121	150692	95456
6122	150711	95428
6123	150732	95401
6124	150752	95373
6125	150772	95346
6126	150794	95320
6127	150813	95292
6128	150834	95264
6129	150853	95236
6130	150873	95209
6131	150895	95183
6132	150916	95156
6133	150939	95130
6134	150963	95105
6135	150984	95078
6136	151004	95051
6137	151029	95027
6138	151049	94999
6139	151074	94974
6140	151095	94948
6141	151114	94920
6142	151137	94894
6143	151159	94868
6144	151180	94841
6145	151202	94815
6146	151223	94788
6147	151242	94760
6148	151263	94733
6149	151284	94706
6150	151305	94679
6151	151327	94653
6152	151348	94626
6153	151368	94599
6154	151397	94577
6155	151423	94553
6156	151446	94527
6157	151466	94500
6158	151485	94472
6159	151506	94445
6160	151528	94419
6161	151551	94394
6162	151571	94366
6163	151595	94341
6164	151617	94315
6165	151640	94289
6166	151660	94261
6167	151680	94234
6168	151701	94207
6169	151727	94184
6170	151746	94156
6171	151769	94130
6172	151790	94103
6173	151812	94077
6174	151833	94050
6175	151855	94024
6176	151876	93997
6177	151895	93969
6178	151914	93941
6179	151934	93914
6180	151957	93888
6181	151979	93862
6182	151998	93834
6183	152019	93807
6184	152041	93781
6185	152062	93754
6186	152082	93727
6187	152103	93700
6188	152124	93673
6189	152146	93647
6190	152167	93620
6191	152188	93593
6192	152207	93565
6193	152228	93538
6194	152248	93511
6195	152268	93484
6196	152288	93457
6197	152308	93429
6198	152327	93401
6199	152350	93376
6200	152387	93359
6201	152407	93331
6202	152426	93304
6203	152447	93276
6204	152469	93251
6205	152491	93224
6206	152511	93197
6207	152531	93170
6208	152551	93142
6209	152573	93116
6210	152594	93089
6211	152620	93066
6212	152641	93039
6213	152665	93014
6214	152688	92989
6215	152710	92962
6216	152731	92935
6217	152752	92909
6218	152773	92882
6219	152794	92856
6220	152815	92829
6221	152834	92801
6222	152855	92774
6223	152877	92748
6224	152897	92721
6225	152918	92694
6226	152937	92666
6227	152959	92640
6228	152980	92613
6229	153006	92589
6230	153031	92565
6231	153051	92538
6232	153069	92509
6233	153089	92482
6234	153108	92454
6235	153128	92427
6236	153149	92400
6237	153172	92374
6238	153193	92348
6239	153213	92320
6240	153235	92294
6241	153259	92269
6242	153283	92245
6243	153306	92219
6244	153331	92195
6245	153354	92169
6246	153375	92143
6247	153398	92117
6248	153419	92090
6249	153439	92063
6250	153461	92037
6251	153483	92011
6252	153506	91985
6253	153526	91958
6254	153545	91931
6255	153567	91904
6256	153587	91877
6257	153608	91850
6258	153629	91824
6259	153652	91798
6260	153676	91773
6261	153696	91746
6262	153717	91720
6263	153743	91696
6264	153764	91669
6265	153785	91643
6266	153805	91615
6267	153827	91589
6268	153849	91563
6269	153869	91536
6270	153891	91510
6271	153913	91484
6272	153934	91457
6273	153957	91432
6274	153981	91407
6275	154005	91382
6276	154025	91354
6277	154049	91330
6278	154072	91304
6279	154092	91277
6280	154112	91250
6281	154134	91224
6282	154156	91198
6283	154176	91171
6284	154197	91144
6285	154218	91117
6286	154240	91091
6287	154261	91065
6288	154282	91038
6289	154304	91012
6290	154325	90986
6291	154345	90959
6292	154365	90931
6293	154386	90905
6294	154409	90879
6295	154433	90854
6296	154457	90829
6297	154478	90803
6298	154499	90776
6299	154518	90748
6300	154542	90724
6301	154562	90697
6302	154590	90674
6303	154611	90647
6304	154631	90620
6305	154653	90594
6306	154675	90568
6307	154694	90540
6308	154714	90513
6309	154733	90486
6310	154757	90460
6311	154781	90436
6312	154802	90409
6313	154822	90382
6314	154846	90357
6315	154866	90330
6316	154886	90303
6317	154909	90278
6318	154928	90250
6319	154948	90223
6320	154969	90196
6321	154989	90169
6322	155012	90144
6323	155032	90117
6324	155056	90092
6325	155077	90065
6326	155101	90040
6327	155120	90012
6328	155141	89986
6329	155163	89960
